edge_id,src,dst,w_raw,w_norm,severity,severity_norm,R_ij,P_level,C_level,RiskLevel
0,3494,3574,0.0,0.009999999776482582,1.9122364521026611,0.1303194910287857,0.0013031949056312442,1,2,2
1,0,3494,0.0,0.009999999776482582,1.4280660152435303,0.06115228682756424,0.0006115228752605617,1,2,2
2,0,3780,0.0,0.009999999776482582,3.7726597785949707,0.39609426259994507,0.003960942383855581,1,4,4
3,1,3780,0.0,0.009999999776482582,3.7726597785949707,0.39609426259994507,0.003960942383855581,1,4,4
4,1,3494,0.0,0.009999999776482582,2.122270107269287,0.1603243052959442,0.001603243057616055,1,3,3
5,3494,3780,0.9999998807907104,0.9999998807907104,3.7726597785949707,0.39609426259994507,0.3960942029953003,5,4,20
6,2,3573,0.0,0.009999999776482582,4.096932411193848,0.4424189031124115,0.004424188751727343,1,5,5
7,2,3494,0.0,0.009999999776482582,2.6111068725585938,0.23015812039375305,0.0023015812039375305,1,3,3
8,3,4,0.0,0.009999999776482582,1.9307446479797363,0.13296352326869965,0.0013296351535245776,1,2,2
9,4,5,0.0,0.009999999776482582,1.9307446479797363,0.13296352326869965,0.0013296351535245776,1,2,2
10,5,6,0.0,0.009999999776482582,2.867567539215088,0.2667953670024872,0.0026679537259042263,1,3,3
11,7,3780,0.0,0.009999999776482582,3.7726597785949707,0.39609426259994507,0.003960942383855581,1,4,4
12,7,3494,0.0,0.009999999776482582,3.0840253829956055,0.2977178990840912,0.0029771788977086544,1,4,4
13,8,3497,0.0,0.009999999776482582,1.7745590209960938,0.11065129190683365,0.0011065128492191434,1,2,2
14,8,9,0.0,0.009999999776482582,1.6995404958724976,0.09993435442447662,0.0009993434650823474,1,2,2
15,9,10,0.0,0.009999999776482582,1.8204545974731445,0.11720780283212662,0.001172077958472073,1,2,2
16,10,3497,0.0,0.009999999776482582,1.8204545974731445,0.11720780283212662,0.001172077958472073,1,2,2
17,11,3782,0.0,0.009999999776482582,1.3934016227722168,0.05620023235678673,0.0005620023002848029,1,2,2
18,11,12,0.0,0.009999999776482582,1.3934016227722168,0.05620023235678673,0.0005620023002848029,1,2,2
19,12,13,0.0,0.009999999776482582,1.0861462354660034,0.012306605465710163,0.00012306605640333146,1,2,2
20,13,14,0.0,0.009999999776482582,1.4334182739257812,0.06191689521074295,0.000619168917182833,1,2,2
21,14,15,0.0,0.009999999776482582,1.4334182739257812,0.06191689521074295,0.000619168917182833,1,2,2
22,16,17,0.0,0.009999999776482582,1.7688343524932861,0.1098334789276123,0.001098334789276123,1,2,2
23,17,3181,0.0,0.009999999776482582,1.7688343524932861,0.1098334789276123,0.001098334789276123,1,2,2
24,18,3181,0.0,0.009999999776482582,1.8361655473709106,0.11945222318172455,0.001194522250443697,1,2,2
25,19,3181,0.0,0.009999999776482582,1.1428852081298828,0.020412173122167587,0.00020412172307260334,1,2,2
26,19,20,0.0,0.009999999776482582,1.0762274265289307,0.010889632627367973,0.00010889632540056482,1,2,2
27,20,3784,0.0,0.009999999776482582,1.0239131450653076,0.0034161636140197515,3.416163599467836e-05,1,2,2
28,21,3784,0.0,0.009999999776482582,1.0850317478179932,0.012147392146289349,0.00012147391680628061,1,2,2
29,21,22,0.0,0.009999999776482582,1.0985517501831055,0.014078821055591106,0.00014078820822760463,1,2,2
30,22,23,0.0,0.009999999776482582,1.3578968048095703,0.05112811550498009,0.0005112811340950429,1,2,2
31,24,25,0.0,0.009999999776482582,1.0365773439407349,0.005225334782153368,5.225334825809114e-05,1,2,2
32,25,26,0.0,0.009999999776482582,1.050312876701355,0.007187553681433201,7.187553273979574e-05,1,2,2
33,26,3497,0.0,0.009999999776482582,1.7745590209960938,0.11065129190683365,0.0011065128492191434,1,2,2
34,4838,4839,0.9999998807907104,0.9999998807907104,1.620898962020874,0.08869985491037369,0.08869984745979309,5,2,10
35,3785,4838,0.0,0.009999999776482582,1.6118202209472656,0.08740288764238358,0.0008740288321860135,1,2,2
36,3785,4839,0.0,0.009999999776482582,1.620898962020874,0.08869985491037369,0.0008869985467754304,1,2,2
37,3495,4839,0.5,0.5049999952316284,1.774731159210205,0.1106758788228035,0.05589132010936737,5,2,10
38,4838,4840,0.5,0.5049999952316284,1.6118202209472656,0.08740288764238358,0.044138457626104355,5,2,10
39,4839,4840,0.0,0.009999999776482582,1.620898962020874,0.08869985491037369,0.0008869985467754304,1,2,2
40,27,4839,0.0,0.009999999776482582,1.620898962020874,0.08869985491037369,0.0008869985467754304,1,2,2
41,27,4838,0.0,0.009999999776482582,1.6118202209472656,0.08740288764238358,0.0008740288321860135,1,2,2
42,28,3787,0.0,0.009999999776482582,2.0784056186676025,0.15405794978141785,0.0015405794838443398,1,3,3
43,3182,3787,0.5,0.5049999952316284,2.0784056186676025,0.15405794978141785,0.07779926061630249,5,3,15
44,29,3790,0.0,0.009999999776482582,2.7079708576202393,0.24399583041667938,0.0024399582762271166,1,3,3
45,29,30,0.0,0.009999999776482582,2.7079708576202393,0.24399583041667938,0.0024399582762271166,1,3,3
46,30,3789,0.0,0.009999999776482582,2.5228688716888428,0.21755269169807434,0.002175526926293969,1,3,3
47,31,3787,0.0,0.009999999776482582,2.0784056186676025,0.15405794978141785,0.0015405794838443398,1,3,3
48,32,3787,0.0,0.009999999776482582,2.0784056186676025,0.15405794978141785,0.0015405794838443398,1,3,3
49,32,3497,0.0,0.009999999776482582,1.7745590209960938,0.11065129190683365,0.0011065128492191434,1,2,2
50,33,3497,0.0,0.009999999776482582,1.7745590209960938,0.11065129190683365,0.0011065128492191434,1,2,2
51,33,34,0.0,0.009999999776482582,1.4254704713821411,0.06078149750828743,0.0006078149890527129,1,2,2
52,34,3788,0.0,0.009999999776482582,4.034784317016602,0.43354061245918274,0.004335406236350536,1,5,5
53,3478,4573,0.0,0.009999999776482582,2.4873533248901367,0.21247904002666473,0.002124790335074067,1,3,3
54,35,3497,0.0,0.009999999776482582,1.7745590209960938,0.11065129190683365,0.0011065128492191434,1,2,2
55,35,36,0.0,0.009999999776482582,1.2069611549377441,0.029565880075097084,0.0002956587995868176,1,2,2
56,36,3497,0.0,0.009999999776482582,1.7745590209960938,0.11065129190683365,0.0011065128492191434,1,2,2
57,37,3576,0.0,0.009999999776482582,1.0320924520492554,0.004584636073559523,4.584635826176964e-05,1,2,2
58,37,3784,0.0,0.009999999776482582,1.0021871328353882,0.00031244754791259766,3.1244753699866123e-06,1,2,2
59,3576,3784,0.0,0.009999999776482582,1.0320924520492554,0.004584636073559523,4.584635826176964e-05,1,2,2
60,38,3496,0.0,0.009999999776482582,1.5345470905303955,0.07636386901140213,0.0007636387017555535,1,2,2
61,38,39,0.0,0.009999999776482582,1.5345470905303955,0.07636386901140213,0.0007636387017555535,1,2,2
62,39,40,0.0,0.009999999776482582,1.202867865562439,0.028981123119592667,0.00028981122886762023,1,2,2
63,40,41,0.0,0.009999999776482582,1.202867865562439,0.028981123119592667,0.00028981122886762023,1,2,2
64,41,42,0.0,0.009999999776482582,1.2781628370285034,0.03973754867911339,0.00039737546467222273,1,2,2
65,42,43,0.0,0.009999999776482582,1.5187504291534424,0.07410720735788345,0.0007410720572806895,1,2,2
66,43,44,0.0,0.009999999776482582,1.5187504291534424,0.07410720735788345,0.0007410720572806895,1,2,2
