beta,lambda_concentration,seed,is_feasible,pyvrp_cost,num_routes,routes,global_risk,global_cvar90,max_vehicle_risk,max_vehicle_cvar90,vehicle_risk_gini,risk_variance,edge_burden_gini_used,top10_burden_share,max_edge_burden
0.0,0.0,0,True,133997,5,"[[0, 14, 42, 41, 1, 45, 11, 15, 3, 16, 48, 0], [0, 18, 32, 4, 29, 19, 6, 24, 40, 20, 44, 0], [0, 27, 35, 5, 36, 28, 26, 23, 30, 12, 49, 0], [0, 46, 22, 7, 8, 43, 33, 34, 2, 25, 39, 0], [0, 17, 13, 10, 37, 50, 38, 31, 9, 47, 21, 0]]",6.438864175288472,0.17410094200661688,2.1832392134238034,0.2878880575299263,0.17985289973499552,0.21954764846690686,0.8541428327305753,0.883058385470894,0.8469456434249878
0.0,0.0,1,True,133997,5,"[[0, 17, 13, 10, 37, 50, 38, 31, 9, 47, 21, 0], [0, 18, 32, 4, 29, 6, 19, 24, 40, 20, 44, 0], [0, 14, 42, 41, 1, 11, 45, 15, 3, 16, 48, 0], [0, 46, 22, 7, 8, 43, 33, 34, 2, 25, 39, 0], [0, 27, 35, 5, 36, 28, 26, 23, 30, 12, 49, 0]]",6.438864175288472,0.17410094200661688,2.1832392134238034,0.2878880575299263,0.17985289973499552,0.21954764846690683,0.8541428327305753,0.883058385470894,0.8469456434249878
0.0,0.0,2,True,133998,5,"[[0, 16, 3, 15, 45, 11, 1, 41, 42, 14, 48, 0], [0, 25, 2, 34, 33, 43, 8, 7, 22, 46, 39, 0], [0, 38, 31, 9, 47, 21, 27, 23, 30, 49, 12, 0], [0, 26, 28, 36, 5, 35, 10, 37, 50, 13, 17, 0], [0, 44, 20, 40, 24, 6, 19, 29, 4, 32, 18, 0]]",8.213499161240179,0.2850468276211849,2.32329107564874,0.3975385069847107,0.22124338209353467,0.43981886872485737,0.8599703324650418,0.8762239102174157,0.8491153717041016
0.0,0.0,3,True,133998,5,"[[0, 12, 49, 30, 23, 26, 28, 36, 5, 20, 44, 0], [0, 14, 42, 41, 1, 45, 11, 15, 3, 16, 48, 0], [0, 27, 35, 10, 37, 50, 38, 31, 9, 47, 21, 0], [0, 25, 2, 34, 33, 43, 8, 7, 22, 46, 39, 0], [0, 18, 32, 4, 29, 19, 6, 24, 40, 13, 17, 0]]",6.00500637415098,0.17093907945579098,2.023474538233131,0.3064084059248368,0.24363909945541806,0.2886678441043796,0.8542307375848028,0.8782068944254685,0.8469456434249878
0.0,0.0,4,True,133997,5,"[[0, 48, 14, 42, 41, 1, 45, 11, 15, 3, 16, 0], [0, 44, 20, 40, 24, 19, 6, 4, 32, 29, 12, 0], [0, 25, 2, 34, 33, 43, 8, 7, 22, 46, 39, 0], [0, 27, 35, 5, 36, 28, 26, 23, 30, 18, 49, 0], [0, 17, 13, 10, 37, 50, 38, 31, 9, 47, 21, 0]]",7.412988940079231,0.19273370844977242,2.962155975517817,0.5442615687847138,0.3054606451136388,0.7104600341602839,0.8766094503440804,0.9019629958261901,1.6938912868499756
1.0,0.0,0,True,156434,5,"[[0, 42, 14, 3, 16, 25, 2, 28, 26, 23, 30, 0], [0, 20, 44, 38, 50, 5, 43, 8, 7, 22, 46, 0], [0, 1, 41, 24, 19, 6, 17, 13, 49, 12, 48, 0], [0, 15, 11, 45, 39, 32, 4, 29, 47, 21, 27, 0], [0, 37, 10, 35, 18, 34, 33, 36, 31, 9, 40, 0]]",2.3813404982502107,0.04615164807948627,0.680015539895976,0.07893823033996991,0.20427334362418836,0.030926148192080772,0.754909172310338,0.7330755735938719,0.3002307116985321
1.0,0.0,1,True,157062,5,"[[0, 48, 15, 16, 20, 44, 17, 13, 10, 37, 40, 0], [0, 14, 3, 38, 50, 5, 43, 8, 7, 22, 46, 0], [0, 27, 35, 18, 34, 33, 36, 31, 9, 47, 21, 0], [0, 12, 49, 30, 23, 26, 28, 2, 25, 11, 45, 0], [0, 42, 41, 24, 19, 6, 29, 4, 32, 39, 1, 0]]",2.4886785644630436,0.056980601337272674,0.8657191480742767,0.08848931384272873,0.2945755371541545,0.06743227677140631,0.756615672079459,0.7392960577499946,0.3002307116985321
1.0,0.0,2,True,157187,5,"[[0, 30, 23, 26, 28, 2, 25, 11, 16, 42, 14, 0], [0, 20, 44, 17, 13, 37, 10, 40, 12, 49, 48, 0], [0, 21, 47, 9, 31, 36, 7, 8, 43, 22, 46, 0], [0, 27, 35, 18, 34, 33, 5, 50, 38, 3, 15, 0], [0, 45, 39, 32, 4, 29, 6, 19, 24, 41, 1, 0]]",2.6791150097560603,0.05973582161480889,0.7190310546429828,0.07811143373449643,0.14361993103491444,0.018999566562179087,0.767922900313337,0.7554118336911042,0.3002307116985321
1.0,0.0,3,True,157762,5,"[[0, 30, 23, 26, 28, 2, 9, 31, 38, 50, 36, 0], [0, 20, 44, 17, 13, 37, 10, 40, 49, 12, 48, 0], [0, 46, 22, 7, 8, 43, 5, 33, 34, 18, 35, 0], [0, 1, 25, 45, 11, 39, 15, 16, 3, 14, 42, 0], [0, 41, 24, 19, 6, 29, 4, 32, 47, 21, 27, 0]]",2.606451839557849,0.05404551213400231,1.0080024485068861,0.104047907050699,0.24151036391585312,0.0650769609976212,0.7644449927834689,0.7474175581521757,0.34181758761405945
1.0,0.0,4,True,156434,5,"[[0, 20, 44, 38, 50, 33, 34, 18, 35, 10, 37, 0], [0, 48, 1, 41, 24, 6, 19, 17, 13, 12, 49, 0], [0, 15, 11, 45, 39, 32, 4, 29, 47, 21, 27, 0], [0, 40, 9, 31, 36, 5, 43, 8, 7, 22, 46, 0], [0, 42, 14, 3, 16, 25, 2, 28, 26, 23, 30, 0]]",2.3797544722037856,0.04615164807948627,0.680015539895976,0.07893823033996991,0.21013654447594265,0.034072455880568966,0.7532642596229069,0.7300479157804146,0.3002307116985321
