rank,edge_id,src,dst,R_ij,w_norm,severity,P_level,C_level,RiskLevel
1,837,3739,3777,0.8833516856918913,0.9999998807907104,7.042280673980713,5,8,40
2,6056,3777,4238,0.8833516856918913,0.9999998807907104,7.042280673980713,5,8,40
3,6058,3777,4260,0.8833516856918913,0.9999998807907104,7.042280673980713,5,8,40
4,1040,3777,4886,0.8833516856918913,0.9999998807907104,7.042280673980713,5,8,40
5,4170,4485,4620,0.8821185112521035,0.9999998807907104,7.031136512756348,5,8,40
6,4165,4485,5102,0.8821185112521035,0.9999998807907104,7.031136512756348,5,8,40
7,2373,3477,4202,0.8820364483071246,0.9999998807907104,7.028591156005859,5,8,40
8,451,3477,3873,0.8820364483071246,0.9999998807907104,7.028591156005859,5,8,40
9,372,3477,3862,0.8820364483071246,0.9999998807907104,7.028591156005859,5,8,40
10,2124,3651,4687,0.8488665894458772,0.9999998807907104,6.77741813659668,5,7,35
11,2111,3651,4815,0.8488665894458772,0.9999998807907104,6.77741813659668,5,7,35
12,2115,3651,4265,0.8488665894458772,0.9999998807907104,6.77741813659668,5,7,35
13,3070,3721,5029,0.8370264076987494,0.9999998807907104,6.679472923278809,5,7,35
14,3077,3794,4699,0.8095967888836682,0.9999998807907104,6.484436988830566,5,7,35
15,3080,3794,4369,0.8095967888836682,0.9999998807907104,6.484436988830566,5,7,35
16,3079,3794,4113,0.8095967888836682,0.9999998807907104,6.484436988830566,5,7,35
17,1639,3698,4158,0.7986212633917078,0.9999998807907104,6.38828182220459,5,7,35
18,2288,3701,4144,0.7917837532943468,0.9999998807907104,6.352084636688232,5,7,35
19,2286,3701,4109,0.7917837532943468,0.9999998807907104,6.352084636688232,5,7,35
20,3847,4043,4828,0.7546040670729565,0.9999998807907104,6.0801615715026855,5,7,35
