rank,edge_id,src,dst,R_ij,w_norm,severity,P_level,C_level,RiskLevel
1,4170,4485,4620,0.8792300220046887,0.9999998807907104,7.007371425628662,5,8,40
2,4165,4485,5102,0.8792300220046887,0.9999998807907104,7.007371425628662,5,8,40
3,3079,3794,4113,0.8498461273302219,0.9999998807907104,6.786104679107666,5,7,35
4,3077,3794,4699,0.8498461273302219,0.9999998807907104,6.786104679107666,5,7,35
5,3080,3794,4369,0.8498461273302219,0.9999998807907104,6.786104679107666,5,7,35
6,2373,3477,4202,0.8291983646768135,0.9999998807907104,6.619997501373291,5,7,35
7,372,3477,3862,0.8291983646768135,0.9999998807907104,6.619997501373291,5,7,35
8,451,3477,3873,0.8291983646768135,0.9999998807907104,6.619997501373291,5,7,35
9,2115,3651,4265,0.8044090552684269,0.9999998807907104,6.4378156661987305,5,7,35
10,2111,3651,4815,0.8044090552684269,0.9999998807907104,6.4378156661987305,5,7,35
11,2124,3651,4687,0.8044090552684269,0.9999998807907104,6.4378156661987305,5,7,35
12,3070,3721,5029,0.7648518222596737,0.9999998807907104,6.139385223388672,5,7,35
13,3064,4114,5028,0.6496898604547822,0.9999998807907104,5.3066182136535645,5,6,30
14,3060,5028,5029,0.6496898604547822,0.9999998807907104,5.3066182136535645,5,6,30
15,4210,4366,4925,0.6349278476261337,0.9999998807907104,5.206109046936035,5,6,30
16,5137,3688,3717,0.6056483914332406,0.9999998807907104,5.012019157409668,5,6,30
17,1639,3698,4158,0.5957438379045896,0.9999998807907104,4.92608642578125,5,5,25
18,3875,4043,5080,0.5782361150539909,0.9999998807907104,4.810061931610107,5,5,25
19,3847,4043,4828,0.5782361150539909,0.9999998807907104,4.810061931610107,5,5,25
20,6058,3777,4260,0.5678315708528361,0.9999998807907104,4.763900279998779,5,5,25
