rank,edge_id,src,dst,R_ij,w_norm,severity,P_level,C_level,RiskLevel
1,2930,3244,3300,0.8657404052130986,1.0,7.011282920837402,5,8,40
2,5170,3300,4627,0.8657404052130986,1.0,7.011282920837402,5,8,40
3,3173,3335,3861,0.8635576386472034,1.0,6.996527671813965,5,7,35
4,3636,3335,3804,0.8635576386472034,1.0,6.996527671813965,5,7,35
5,2177,3335,4325,0.8635576386472034,1.0,6.996527671813965,5,7,35
6,2115,3116,3335,0.8635576386472034,1.0,6.996527671813965,5,7,35
7,2174,3335,3866,0.8635576386472034,1.0,6.996527671813965,5,7,35
8,3297,3208,3873,0.839148858189094,1.0,6.818687915802002,5,7,35
9,2148,3208,3862,0.839148858189094,1.0,6.818687915802002,5,7,35
10,3726,3448,4028,0.8381586820794219,1.0,6.813483715057373,5,7,35
11,2872,3347,3448,0.8381586820794219,1.0,6.813483715057373,5,7,35
12,2864,3448,4503,0.8381586820794219,1.0,6.813483715057373,5,7,35
13,2861,3448,3858,0.8381586820794219,1.0,6.813483715057373,5,7,35
14,3724,3448,4271,0.8381586820794219,1.0,6.813483715057373,5,7,35
15,1001,3100,3771,0.8242286095180436,1.0,6.7116851806640625,5,7,35
16,999,3100,3684,0.8242286095180436,1.0,6.7116851806640625,5,7,35
17,1002,3100,3685,0.8242286095180436,1.0,6.7116851806640625,5,7,35
18,1082,3100,4381,0.8242286095180436,1.0,6.7116851806640625,5,7,35
19,1069,3100,3698,0.8242286095180436,1.0,6.7116851806640625,5,7,35
20,4647,3100,4199,0.8242286095180436,1.0,6.7116851806640625,5,7,35
