rank,node_id,label,pred_label,S_i,S_i_norm,P_high
1,3375,0,8,7.999979019165039,0.9999970197677612,0.9999997019767761
2,3721,8,8,7.42938756942749,0.9184839129447937,0.9000478982925415
3,3335,7,7,7.048325538635254,0.8640465140342712,0.9962023496627808
4,3367,0,7,7.004460334777832,0.8577800393104553,0.9996494054794312
5,3208,7,7,6.909567356109619,0.8442239165306091,0.9689363241195679
6,3300,7,7,6.864344120025635,0.8377634286880493,0.9723788499832153
7,4357,7,7,6.7865891456604,0.8266555666923523,0.933873176574707
8,3475,8,8,6.784534931182861,0.826362133026123,0.8381401300430298
9,3487,8,8,6.740342140197754,0.8200488686561584,0.8372008800506592
10,3439,0,7,6.738845348358154,0.8198350667953491,0.8747483491897583
11,3250,0,7,6.640457630157471,0.8057796359062195,0.9272023439407349
12,3225,3,7,6.637349605560303,0.8053356409072876,0.8885459899902344
13,3410,7,7,6.633286952972412,0.8047552704811096,0.8854161500930786
14,3901,7,7,6.604486465454102,0.8006409406661987,0.8812205195426941
15,4091,7,7,6.578061580657959,0.7968659400939941,0.9060038328170776
16,3086,7,7,6.486675262451172,0.7838107347488403,0.7898621559143066
17,3187,4,7,6.438806533813477,0.7769723534584045,0.7894662618637085
18,3100,0,7,6.385839462280273,0.7694056630134583,0.8700915575027466
19,3448,7,7,6.298168182373047,0.7568811774253845,0.8395222425460815
20,3117,5,8,6.245216369628906,0.7493166327476501,0.6713242530822754
