rank,edge_id,src,dst,R_ij,w_norm,severity,P_level,C_level,RiskLevel
1,2174,3335,3866,0.9019759376833605,1.0,7.0884318351745605,5,8,40
2,2177,3335,4325,0.9019759376833605,1.0,7.0884318351745605,5,8,40
3,2115,3116,3335,0.9019759376833605,1.0,7.0884318351745605,5,8,40
4,3173,3335,3861,0.9019759376833605,1.0,7.0884318351745605,5,8,40
5,3636,3335,3804,0.9019759376833605,1.0,7.0884318351745605,5,8,40
6,5170,3300,4627,0.8984419487331481,1.0,7.057433605194092,5,8,40
7,2930,3244,3300,0.8984419487331481,1.0,7.057433605194092,5,8,40
8,3297,3208,3873,0.8982610858758981,1.0,7.050550937652588,5,8,40
9,2148,3208,3862,0.8982610858758981,1.0,7.050550937652588,5,8,40
10,1082,3100,4381,0.8846750901685256,1.0,6.931994438171387,5,7,35
11,999,3100,3684,0.8846750901685256,1.0,6.931994438171387,5,7,35
12,1069,3100,3698,0.8846750901685256,1.0,6.931994438171387,5,7,35
13,1001,3100,3771,0.8846750901685256,1.0,6.931994438171387,5,7,35
14,1002,3100,3685,0.8846750901685256,1.0,6.931994438171387,5,7,35
15,4647,3100,4199,0.8846750901685256,1.0,6.931994438171387,5,7,35
16,1009,3198,3771,0.871706339020335,1.0,6.83783483505249,5,7,35
17,1048,3198,3693,0.871706339020335,1.0,6.83783483505249,5,7,35
18,237,3487,3488,0.8558803262063677,1.0,6.720559120178223,5,7,35
19,1288,3475,3491,0.8355739211021902,1.0,6.551603317260742,5,7,35
20,4605,3308,3341,0.8245426741407327,1.0,6.444100379943848,5,7,35
