rank,edge_id,src,dst,R_ij,w_norm,severity,P_level,C_level,RiskLevel
1,6056,3777,4238,0.8850814547187301,0.9999998807907104,7.129129886627197,5,8,40
2,6058,3777,4260,0.8850814547187301,0.9999998807907104,7.129129886627197,5,8,40
3,837,3739,3777,0.8850814547187301,0.9999998807907104,7.129129886627197,5,8,40
4,1040,3777,4886,0.8850814547187301,0.9999998807907104,7.129129886627197,5,8,40
5,4165,4485,5102,0.8779137744410282,0.9999998807907104,7.071751117706299,5,8,40
6,4170,4485,4620,0.8779137744410282,0.9999998807907104,7.071751117706299,5,8,40
7,3080,3794,4369,0.8703393481468048,0.9999998807907104,7.0177435874938965,5,8,40
8,3079,3794,4113,0.8703393481468048,0.9999998807907104,7.0177435874938965,5,8,40
9,3077,3794,4699,0.8703393481468048,0.9999998807907104,7.0177435874938965,5,8,40
10,2124,3651,4687,0.8520187197362958,0.9999998807907104,6.879920482635498,5,7,35
11,2111,3651,4815,0.8520187197362958,0.9999998807907104,6.879920482635498,5,7,35
12,2115,3651,4265,0.8520187197362958,0.9999998807907104,6.879920482635498,5,7,35
13,372,3477,3862,0.8476728465658984,0.9999998807907104,6.846112251281738,5,7,35
14,2373,3477,4202,0.8476728465658984,0.9999998807907104,6.846112251281738,5,7,35
15,451,3477,3873,0.8476728465658984,0.9999998807907104,6.846112251281738,5,7,35
16,3064,4114,5028,0.7828667556727192,0.9999998807907104,6.377046585083008,5,7,35
17,3060,5028,5029,0.7828667556727192,0.9999998807907104,6.377046585083008,5,7,35
18,1639,3698,4158,0.7396561708169154,0.9999998807907104,6.061075210571289,5,7,35
19,2286,3701,4109,0.7299688115784343,0.9999998807907104,6.003827095031738,5,7,35
20,2288,3701,4144,0.7299688115784343,0.9999998807907104,6.003827095031738,5,7,35
